Serial,Query,Response,Time,ConversationId,CharLen
11,Where is the original Constitution preserved?,"The original copies of the Constitution of India are preserved in the Library of the Parliament of India, New Delhi. These documents are kept in special helium-filled cases to protect them from humidity, insects, and decay. The original copies are handwritten, with one in English and one in Hindi, ensuring their longevity for future generations [1]​[2].

[1]: https://www.dnaindia.com/india/report-dna-explainer-republic-day-parade-why-original-copy-of-constitution-of-india-is-kept-in-a-gas-filled-box-2870499 ""DNA explainer: Why original copy of Constitution is kept in ... - DNA India""
[2]: https://prepp.in/question/in-which-library-is-the-original-copy-of-the-const-6454950cf65951917034db4d ""In which library is the original copy of the Constitution of India kept?""",6.816501500004961,db8bca9c-9184-45ae-9294-edd5cb9d95d3,772
12,Who presented the “Objective Resolution” of the Indian Constitution?,"The 'Objective Resolution' of the Indian Constitution was presented by **Jawaharlal Nehru** in the Constituent Assembly on December 13, 1946 [1]​[2]​[3].

[1]: https://polsci.institute/constitutional-gov-democracy-india/objectives-resolution-india-preamble/ ""Objectives Resolution: The Foundation of India's Preamble • PolSci ...""
[2]: https://prepp.in/news/e-492-objectives-resolution-making-of-the-indian-constitution-indian-polity-upsc-notes ""Objectives Resolution: Making of the Indian Constitution - Indian ...""
[3]: https://www.constitutionofindia.net/blog/this-month-in-constitution-making-january-1947-the-constituent-assembly-passes-the-objectives-resolution/ ""This Month in Constitution-Making (January 1947): The Constituent ...""",7.17159960000572,db8bca9c-9184-45ae-9294-edd5cb9d95d3,740
13,Who appoints the Vice President of India?,"The Vice President of India is elected by an electoral college, not directly appointed. This electoral college consists of the members (both elected and nominated) of both Houses of Parliament: Lok Sabha and Rajya Sabha. The election is conducted by the system of proportional representation using single transferable votes, and the voting is done by secret ballot [1]​[2].

[1]: https://en.wikipedia.org/wiki/Vice_President_of_India ""Vice President of India - Wikipedia""
[2]: https://www.britannica.com/topic/vice-president-of-India ""Vice president of India | Role, History, Powers, Duties, Selection ...""",7.1202118000001065,db8bca9c-9184-45ae-9294-edd5cb9d95d3,606
14,Who is the inaugural Prime Minister of India?,"**Jawaharlal Nehru** was the first Prime Minister of India, serving from 1947 until his death in 1964. He played a significant role in establishing parliamentary government in India and was a key leader in the Indian Independence Movement [1]​[2]​[3].

[1]: https://en.wikipedia.org/wiki/List_of_prime_ministers_of_India ""List of prime ministers of India - Wikipedia""
[2]: https://www.jagranjosh.com/general-knowledge/list-of-all-prime-ministers-of-india-1473165149-1 ""List of All Prime Ministers of India (1947-2025) - Jagran Josh""
[3]: https://www.britannica.com/biography/Jawaharlal-Nehru ""Jawaharlal Nehru | Biography, Significance, Family, Wife, Daughter ...""",6.98453060000611,db8bca9c-9184-45ae-9294-edd5cb9d95d3,664
15,Who is the first Deputy Prime Minister of India?,"The first Deputy Prime Minister of India was **Sardar Vallabhbhai Patel**. He served from August 15, 1947, to December 15, 1950. Sardar Vallabhbhai Patel was also the first Home Minister of India and played a crucial role in integrating princely states into the Indian Union after independence. He is known as the ""Iron Man of India"" for his strong leadership and administrative abilities [1]​[2].

[1]: https://www.pw.live/upsc/exams/deputy-prime-minister-of-india ""List of Deputy Prime Minister of India, First Deputy PM of India""
[2]: https://testbook.com/question-answer/who-was-the-first-deputy-prime-minister-of-india--6560514ea145f2b16f6edabb ""[Solved] Who was the first Deputy Prime Minister of India?""",7.3548235000052955,db8bca9c-9184-45ae-9294-edd5cb9d95d3,710
16,Who is the first President of India?,"**Dr. Rajendra Prasad** was the first President of India, serving from 1950 to 1962. He played a significant role in the Indian independence movement and was also the President of the Constituent Assembly [1]​[2].

[1]: https://www.jagranjosh.com/general-knowledge/list-of-all-presidents-of-india-from1947-to-2017-with-tenure-1500293855-1 ""List of all Presidents of India from 1950 to 2025 with tenure""
[2]: https://www.activenoon.com/all-presidents-of-india/ ""All Presidents of India: From the First To The Latest""",6.428888800001005,db8bca9c-9184-45ae-9294-edd5cb9d95d3,515
17,Who is the famous writer of ‘Introduction to the Constitution of India’?,"The famous writer of ‘Introduction to the Constitution of India’ is **Durga Das Basu** [1].

[1]: https://brainly.in/question/9718166 ""Who is the famous writer of ‘Introduction to the Constitution of India ...""",6.949843700000201,db8bca9c-9184-45ae-9294-edd5cb9d95d3,210
18,Who was the British Prime Minister during India’s Independence?,"**Clement Attlee** was the British Prime Minister during India's independence on August 15, 1947. He played a key role in granting independence to India and served as Prime Minister from 1945 to 1951 [1]​[2]​[3].

[1]: https://testbook.com/question-answer/who-was-the-prime-minister-of-england-at-the-time--606d3afce7a2e698af4eeb3c ""Who was the Prime Minister of England at the time of Indian independence?""
[2]: https://www.adda247.com/question-answer/who-was-the-british-prime-minister-when-india-gained-independence-in-1947/q.v1.99390a22-87e4-48d8-8011-4010617b7c82-en ""Who was the British Prime Minister when India gained ... - Adda247""
[3]: https://cdquestions.com/exams/questions/who-was-the-prime-minister-of-the-united-kingdom-d-68428de1b8ec16db1b8b481d ""Who was the Prime Minister of the United Kingdom during India's ...""",6.7432560000015656,db8bca9c-9184-45ae-9294-edd5cb9d95d3,831
19,Who appoints the Chief Election Commissioner of India?,"The Chief Election Commissioner of India is appointed by the President of India. The appointment is made based on the recommendation of a Selection Committee, which consists of the Prime Minister of India (Chairperson), a Union Cabinet Minister nominated by the Prime Minister, and the Leader of Opposition in Lok Sabha (or the leader of the single largest opposition party). A Search Committee, headed by the Cabinet Secretary or Law Minister, shortlists names for consideration by the Selection Committee. The process and eligibility criteria are governed by the Chief Election Commissioner and Other Election Commissioners (Appointment, Conditions of Service and Term of Office) Act, 2023 [1]​[2]​[3].

[1]: https://en.wikipedia.org/wiki/Chief_Election_Commissioner_of_India ""Chief Election Commissioner of India - Wikipedia""
[2]: https://www.insightsonindia.com/2025/02/18/chief-election-commissioner-cec/ ""Gyanesh Kumar Appointed as India's New Chief Election Commissioner""
[3]: https://www.nextias.com/ca/current-affairs/19-02-2025/appointment-of-chief-election-commissioner ""Appointment of Chief Election Commissioner - Next IAS""",8.682030600000871,db8bca9c-9184-45ae-9294-edd5cb9d95d3,1136
20,What was the Mountbatten Plan?,"The Mountbatten Plan, also known as the 3 June Plan, was the final blueprint for the independence of British India. Announced on June 3, 1947, by Viceroy Lord Louis Mountbatten, it proposed the partition of British India into two independent dominions: India and Pakistan. The plan aimed to address escalating communal tensions and expedite the transfer of power while minimizing unrest.

### Key Provisions:
- **Partition of Provinces:** Punjab and Bengal’s legislative assemblies would vote on whether to partition their provinces. If a simple majority favored partition, the provinces would be divided.
- **Referendums:** The North-West Frontier Province (NWFP) and Sylhet District would hold referendums to decide whether to join India or Pakistan.
- **Sindh’s Decision:** Sindh’s Legislative Assembly would independently decide its accession.
- **Boundary Commissions:** Boundary commissions were established to demarcate borders, especially in Punjab and Bengal.
- **Dominion Status:** India and Pakistan would become independent dominions, each with its own Constituent Assembly to draft a constitution.
- **Princely States:** Princely states were required to accede to either India or Pakistan, with no option for independence.
- **Timeline:** The date for independence was set for August 15, 1947, to ensure a swift transfer of power.
- **Interim Government:** An interim government, comprising Indian leaders from various political parties, would manage administration until independence.

### Significance:
The Mountbatten Plan was crucial in shaping the political landscape of South Asia, leading to the end of British rule and the creation of India and Pakistan as sovereign nations[1]​[2].

[1]: https://vajiramandravi.com/upsc-exam/mountbatten-plan/ ""Mountbatten Plan 1947, Date, Background, UPSC Notes""
[2]: https://www.nextias.com/blog/mountbatten-plan-1947/ ""The Mountbatten Plan (1947) - Next IAS""",11.862622199994803,db8bca9c-9184-45ae-9294-edd5cb9d95d3,1916
21,Who was the Governor-General during India’s Independence?,"The Governor-General of India at the time of independence on August 15, 1947, was **Lord Mountbatten**. He was appointed as the first Governor-General of independent India and served in this position until August 15, 1948. His role was pivotal during the transition from British rule to independence, overseeing the partition and transfer of power [1]​[2].

[1]: https://www.adda247.com/question-answer/who-was-the-first-governor-general-of-independent-india/q.v1.e7b89829-8eee-474c-b6ae-7b06de0c4a4a-en ""Who was the first Governor General of Independent India? - Adda247""
[2]: https://prepp.in/question/who-was-the-first-and-the-only-indian-governor-gen-6448e2eb267130feb114d2d8 ""Who was the first and the only Indian Governor - General of ... - Prepp""",8.620746699998563,db8bca9c-9184-45ae-9294-edd5cb9d95d3,753
22,Who is empowered to appoint the Judges of the Supreme Court?,"The Judges of the Supreme Court of India are appointed by the **President of India**. The appointment process is guided by Article 124(2) of the Constitution of India. For appointing judges other than the Chief Justice, the President consults the Chief Justice of India. The process involves significant consultation with the judiciary, especially the Chief Justice of India, and may include other senior judges and Chief Justices of High Courts. The Prime Minister and the Council of Ministers advise the President, but the final appointment is made by the President [1]​[2].

[1]: https://prepp.in/question/who-appoints-the-judges-of-the-supreme-court-642a72cde47fb608984e563b ""Who appoints the judges of the Supreme Court?""
[2]: https://www.drishtiias.com/daily-updates/daily-news-analysis/appointment-of-judges-in-supreme-court ""Appointment of Judges in Supreme Court - दृष्टि आईएएस""",9.167009700002382,db8bca9c-9184-45ae-9294-edd5cb9d95d3,887
23,Distribution of power between Union and state government policy was borrowed from which nation?,"The distribution of power between the Union and state governments in India was introduced by the British government through the Government of India Act 1935, rather than being directly borrowed from any other nation. The Indian Constitution establishes a federal structure, specifying the distribution of legislative, administrative, and executive powers between the Union and the States in Part XI of the Constitution [1].

[1]: https://brainly.in/question/6054171 ""Distribution of power between Union and state govt policy borrowed from ...""",7.15956030000234,db8bca9c-9184-45ae-9294-edd5cb9d95d3,543
24,The idea of ‘Single Citizenship’ was taken from which country?,"The concept of **single citizenship** in the Indian Constitution was borrowed from the **British Constitution of the United Kingdom**. This feature ensures that all Indians are citizens of India as a whole, rather than of individual states, promoting unity and equal rights across the country [1]​[2].

[1]: https://testbook.com/question-answer/the-feature-of-single-citizenship-in-the-indian-co--64a2dc627eaf3c37dd58931e ""The feature of single citizenship in the Indian Constitution was ...""
[2]: https://prepp.in/news/e-492-single-citizenship-indian-polity-notes ""Single Citizenship - Indian Polity Notes - Prepp""",7.042060500003572,db8bca9c-9184-45ae-9294-edd5cb9d95d3,615
25,By which legislation were India and Pakistan divided into two independent nations?,"India and Pakistan were divided into two independent nations by the **Indian Independence Act 1947**. This Act was passed by the Parliament of the United Kingdom and came into effect on August 15, 1947. The Act provided for the creation of two new dominions, India and Pakistan, and marked the end of British colonial rule in the region. Key provisions included the partition of the provinces of Bengal and Punjab, the establishment of separate Governor-Generals, and the termination of British suzerainty over princely states, allowing them to join either India or Pakistan [1]​[2]​[3].

[1]: https://testbook.com/question-answer/by-which-legislation-were-india-and-pakistan-divid--5ceea264fdb8bb0f432c4398 ""By which legislation were India and Pakistan divide into two ...""
[2]: https://en.wikipedia.org/wiki/Indian_Independence_Act_1947 ""Indian Independence Act 1947 - Wikipedia""
[3]: https://www.apnilaw.com/upsc/indian-constitution/indian-independence-act-1947-partition-and-birth-of-india-pakistan/ ""Indian Independence Act 1947: Partition and Birth of India & Pakistan""",8.176322399995115,db8bca9c-9184-45ae-9294-edd5cb9d95d3,1075
