Serial,Query,Response,Time,ConversationId,CharLen
11,Where is the original Constitution preserved?,"The original copies of the Constitution of India are preserved in the Central Library of the Parliament building in India. These copies are kept in hermetically sealed glass cases filled with inert gas (such as helium) to prevent oxidation, microbiological deterioration, and damage from air pollution. The preservation method was developed jointly by the CSIR-National Physical Laboratory, New Delhi, and the Getty Conservation Institute, USA, ensuring the documents remain in sound condition for decades [1]​[2].

[1]: https://www.dnaindia.com/india/report-dna-explainer-republic-day-parade-why-original-copy-of-constitution-of-india-is-kept-in-a-gas-filled-box-2870499 ""DNA explainer: Why original copy of Constitution is kept in ... - DNA India""
[2]: http://npl.csircentral.net/4027/ ""'Constitution of India': Preservation of original - IR@NPL""",8.067891599996074,d9e15c63-befd-44f9-b4a1-8b45bf686a51,848
12,Who presented the “Objective Resolution” of the Indian Constitution?,"The ""Objective Resolution"" of the Indian Constitution was presented by **Jawaharlal Nehru** in the Constituent Assembly on December 13, 1946 [1]​[2]​[3].

[1]: https://polsci.institute/constitutional-gov-democracy-india/objectives-resolution-india-preamble/ ""Objectives Resolution: The Foundation of India's Preamble • PolSci ...""
[2]: https://prepp.in/news/e-492-objectives-resolution-making-of-the-indian-constitution-indian-polity-upsc-notes ""Objectives Resolution: Making of the Indian Constitution - Indian ...""
[3]: https://www.constitutionofindia.net/blog/this-month-in-constitution-making-january-1947-the-constituent-assembly-passes-the-objectives-resolution/ ""This Month in Constitution-Making (January 1947): The Constituent ...""",7.336197599994193,d9e15c63-befd-44f9-b4a1-8b45bf686a51,740
13,Who appoints the Vice President of India?,"The Vice President of India is elected by an electoral college consisting of the members (both elected and nominated) of both Houses of Parliament: Lok Sabha and Rajya Sabha. The election is conducted by the system of proportional representation using single transferable votes, and the voting is done by secret ballot [1]​[2].

[1]: https://en.wikipedia.org/wiki/Vice_President_of_India ""Vice President of India - Wikipedia""
[2]: https://www.britannica.com/topic/vice-president-of-India ""Vice president of India | Role, History, Powers, Duties, Selection ...""",7.368810799998755,d9e15c63-befd-44f9-b4a1-8b45bf686a51,560
14,Who is the inaugural Prime Minister of India?,"Jawaharlal Nehru was the first Prime Minister of independent India, serving from 1947 until his death in 1964. He played a significant role in establishing parliamentary government and was a principal leader of the Indian Independence Movement [1]​[2].

[1]: https://en.wikipedia.org/wiki/List_of_prime_ministers_of_India ""List of prime ministers of India - Wikipedia""
[2]: https://www.britannica.com/biography/Jawaharlal-Nehru ""Jawaharlal Nehru | Biography, Significance, Family, Wife, Daughter ...""",6.758718700002646,d9e15c63-befd-44f9-b4a1-8b45bf686a51,500
15,Who is the first Deputy Prime Minister of India?,"The first Deputy Prime Minister of India was **Sardar Vallabhbhai Patel**. He served from August 15, 1947, to December 15, 1950. Patel was also the first Home Minister of India and played a crucial role in integrating over 550 princely states into the Indian Union after independence. He is often referred to as the ""Iron Man of India"" due to his strong leadership and vision [1]​[2].

[1]: https://www.pw.live/upsc/exams/deputy-prime-minister-of-india ""List of Deputy Prime Minister of India, First Deputy PM of India""
[2]: https://timesofindia.indiatimes.com/india/on-this-day-in-1947-sardar-patel-was-appointed-as-the-deputy-prime-minister-of-india/articleshow/102961590.cms ""On this day in 1947, Sardar Patel was appointed as the Deputy Prime ...""",7.32795040000201,d9e15c63-befd-44f9-b4a1-8b45bf686a51,751
16,Who is the first President of India?,"Dr. Rajendra Prasad was the first President of India, serving from 1950 to 1962. He played a significant role in the Indian independence movement and was also the President of the Constituent Assembly [1]​[2].

[1]: https://www.jagranjosh.com/general-knowledge/list-of-all-presidents-of-india-from1947-to-2017-with-tenure-1500293855-1 ""List of all Presidents of India from 1950 to 2025 with tenure""
[2]: https://www.activenoon.com/all-presidents-of-india/ ""All Presidents of India: From the First To The Latest""",6.811544299998786,d9e15c63-befd-44f9-b4a1-8b45bf686a51,511
17,Who is the famous writer of ‘Introduction to the Constitution of India’?,"The famous writer of ‘Introduction to the Constitution of India’ is **Durga Das Basu (D. D. Basu)**, an eminent jurist known for his significant contributions to the study of Indian Polity and Constitution [1].

[1]: https://www.clearias.com/introduction-to-the-constitution-of-india-by-d-d-basu/ ""Introduction to the Constitution of India by D. D. Basu - ClearIAS""",6.553931999995257,d9e15c63-befd-44f9-b4a1-8b45bf686a51,365
18,Who was the British Prime Minister during India’s Independence?,"The British Prime Minister during India's independence on August 15, 1947, was **Clement Attlee**. He served as Prime Minister from 1945 to 1951 and played a key role in granting independence to India.",6.7272720000037225,d9e15c63-befd-44f9-b4a1-8b45bf686a51,201
19,Who appoints the Chief Election Commissioner of India?,"The Chief Election Commissioner (CEC) of India is appointed by the President of India. The appointment is made based on the recommendation of a selection committee. This committee is headed by the Prime Minister and includes the Leader of the Opposition in the Lok Sabha and a Union Cabinet Minister nominated by the Prime Minister. This process is prescribed under the Chief Election Commissioner and Other Election Commissioners (Appointment, Conditions of Service and Term of Office) Act, 2023 [1]​[2].

[1]: https://en.wikipedia.org/wiki/Chief_Election_Commissioner_of_India ""Chief Election Commissioner of India - Wikipedia""
[2]: https://www.insightsonindia.com/2025/02/18/chief-election-commissioner-cec/ ""Gyanesh Kumar Appointed as India's New Chief Election Commissioner""",7.658980200001679,d9e15c63-befd-44f9-b4a1-8b45bf686a51,779
20,What was the Mountbatten Plan?,"The Mountbatten Plan, also known as the 3rd June Plan, was a significant proposal announced on June 3, 1947, by Lord Mountbatten, the last Viceroy of India. Its main objective was to address the growing demand for independence and resolve communal tensions between Hindus and Muslims in British India. The plan accepted the principle of partition, leading to the creation of two separate nations: India and Pakistan. It granted dominion status to both successor governments within the British Commonwealth.

Key points of the Mountbatten Plan include:

- Partitioning the provinces of Punjab and Bengal into Muslim-majority and Hindu-majority areas, with a boundary commission established to demarcate the borders.
- Recognizing the sovereignty and autonomy of both India and Pakistan, allowing them to create their own constitutions.
- Giving princely states the option to join either India or Pakistan or remain independent.
- Allowing the people of the North West Frontier Province to decide their future through a referendum.
- Facilitating the speedy transfer of power from British rule to the newly formed nations and providing a framework for their independence and integration of princely states.

The strategy was approved by both the Congress and the Muslim League and was implemented through the Indian Independence Act 1947, which received royal assent on July 18, 1947 [1]​[2]​[3].

[1]: https://pakistanexams.com/the-famous-3rd-june-plan-of-1947/ ""The Famous 3rd June Plan of 1947 - pakistanexams.com""
[2]: https://www.studyiq.com/articles/mountbatten-plan/ ""Mountbatten Plan, History, Provision, Feature, Clauses and Advantages""
[3]: https://www.britannica.com/topic/Mountbatten-Plan ""Mountbatten Plan | Indian history | Britannica""",9.83062290000089,d9e15c63-befd-44f9-b4a1-8b45bf686a51,1747
21,Who was the Governor-General during India’s Independence?,"The Governor-General of India during India's independence was Lord Mountbatten. He was appointed as the Governor-General on August 15, 1947, the day India gained independence, and served until August 15, 1948. Lord Mountbatten was the last British Viceroy of India and played a crucial role during the transition from British rule to independence. After his tenure, C. Rajagopalachari became the first Indian Governor-General of India [1].

[1]: https://www.adda247.com/question-answer/who-was-the-first-governor-general-of-independent-india/q.v1.e7b89829-8eee-474c-b6ae-7b06de0c4a4a-en ""Who was the first Governor General of Independent India? - Adda247""",7.8507600000011735,d9e15c63-befd-44f9-b4a1-8b45bf686a51,655
22,Who is empowered to appoint the Judges of the Supreme Court?,"The judges of the Supreme Court of India are appointed by the President of India. The President makes these appointments after a consultation process, which includes seeking the advice of the Chief Justice of India and, as necessary, other judges of the Supreme Court and High Courts. For appointing any judge other than the Chief Justice of India, the President must specifically consult the Chief Justice of India. The process is guided by Article 124(2) of the Indian Constitution and has evolved into the collegium system, where recommendations from the judiciary play a significant role. The Prime Minister and the Council of Ministers advise the President, but the final appointment authority rests with the President. This ensures a balance between executive and judicial input in the appointment process, with the President holding the formal power of appointment based on extensive consultation with the judiciary [1]​[2].

[1]: https://www.drishtiias.com/daily-updates/daily-news-analysis/appointment-of-judges-in-supreme-court ""Appointment of Judges in Supreme Court - दृष्टि आईएएस""
[2]: https://prepp.in/question/who-appoints-the-judges-of-the-supreme-court-642a72cde47fb608984e563b ""Who appoints the judges of the Supreme Court?""",8.547052800000529,d9e15c63-befd-44f9-b4a1-8b45bf686a51,1242
23,Distribution of power between Union and state government policy was borrowed from which nation?,"The distribution of power between the Union and state governments in India was introduced by the British government through the Government of India Act 1935. This act laid the foundation for the federal structure in India. The Indian Constitution further established a federal structure, specifying the distribution of legislative, administrative, and executive powers between the Union and the States in Part XI [1].

[1]: https://brainly.in/question/6054171 ""Distribution of power between Union and state govt policy borrowed from ...""",8.099906800001918,d9e15c63-befd-44f9-b4a1-8b45bf686a51,537
24,The idea of ‘Single Citizenship’ was taken from which country?,"The idea of 'Single Citizenship' in the Indian Constitution was borrowed from Britain (United Kingdom). This concept ensures that every citizen of India is a citizen of the country as a whole, rather than of any particular state or region. The Indian Constitution adopted this unitary feature from the British model, distinguishing it from countries like the United States, which have dual citizenship at both federal and state levels [1]​[2]​[3].

[1]: https://testbook.com/question-answer/the-feature-of-single-citizenship-in-the-indian-co--64a2dc627eaf3c37dd58931e ""The feature of single citizenship in the Indian Constitution was ...""
[2]: https://prepp.in/question/the-feature-of-single-citizenship-in-the-indian-co-66324bb80368feeaa54ca1a2 ""The feature of single citizenship in the Indian Constitution was ...""
[3]: https://byjus.com/free-ias-prep/sources-of-indian-constitution/ ""Sources of the Indian Constitution – Features Borrowed""",7.42473869999958,d9e15c63-befd-44f9-b4a1-8b45bf686a51,942
25,By which legislation were India and Pakistan divided into two independent nations?,"The division of India and Pakistan into two independent nations was enacted by the **Indian Independence Act 1947**. This Act was passed by the Parliament of the United Kingdom and came into effect on August 15, 1947. The Act provided for the creation of two new dominions, India and Pakistan, and laid out the framework for partition and transfer of power, ending British colonial rule in the region [1]​[2]​[3].

[1]: https://testbook.com/question-answer/by-which-legislation-were-india-and-pakistan-divid--5ceea264fdb8bb0f432c4398 ""By which legislation were India and Pakistan divide into two ...""
[2]: https://en.wikipedia.org/wiki/Indian_Independence_Act_1947 ""Indian Independence Act 1947 - Wikipedia""
[3]: https://www.apnilaw.com/upsc/indian-constitution/indian-independence-act-1947-partition-and-birth-of-india-pakistan/ ""Indian Independence Act 1947: Partition and Birth of India & Pakistan""",8.513219299995399,d9e15c63-befd-44f9-b4a1-8b45bf686a51,901
